State,District,Date,Year,Month,Avg_rainfall,Agency_name
Uttar Pradesh,Bulandshahr,2024-02-06,2024,02,1.19468e-05,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-02-11,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-02-16,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-02-18,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-02-20,2024,02,0.2995947588,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-02-25,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-02-28,2024,02,0.0078945301,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-10,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-15,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-19,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-27,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-29,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-03-30,2024,03,2.2847322909,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-04-01,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-04-07,2024,04,0.0002478359,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-04-16,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-04-27,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-05-03,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-05-04,2024,05,0.022631687,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-05-07,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-05-20,2024,05,0.0031578151,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-05-24,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-05-28,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-06-07,2024,06,-0.0132331255,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-06-21,2024,06,0.0393560671,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-06-23,2024,06,0.3987642447,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-06-24,2024,06,0.0947660225,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-06-29,2024,06,0.930343975,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,2024-07-01,2024,07,0.024902423,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-04-27,2024,04,0.0009413097,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-05-10,2024,05,0.0087499588,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-05-11,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-05-12,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-05-14,2024,05,0.0001624225,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-05-22,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-05-27,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-05-28,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-05-29,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-06-02,2024,06,0.2433124272,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-06-06,2024,06,0.1469576972,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-06-14,2024,06,0.1021941013,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-06-15,2024,06,0.2367084765,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-06-16,2024,06,0.0045623124,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-06-22,2024,06,1.3099301653,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-06-23,2024,06,0.2860532902,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-06-28,2024,06,1.1110647881,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-07-03,2024,07,0.158734241,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-07-04,2024,07,0.4982998637,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-07-09,2024,07,0.084942332,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-07-13,2024,07,2.9074402858,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-07-14,2024,07,3.8018216438,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-07-26,2024,07,5.5566775052,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-07-27,2024,07,10.9980409164,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-07-28,2024,07,6.2012991415,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-08-01,2024,08,19.2088444955,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-08-13,2024,08,7.1963311257,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-08-15,2024,08,12.1817821032,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-08-19,2024,08,15.6069151624,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-09-03,2024,09,6.0782233681,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-09-05,2024,09,6.911563973,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-09-07,2024,09,2.2848769898,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-09-16,2024,09,6.4179606904,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-09-18,2024,09,5.3012919233,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-09-26,2024,09,11.0343965224,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-09-28,2024,09,18.5251985181,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-10-05,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-10-08,2024,10,0.0523862455,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-10-14,2024,10,0.0048498718,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-10-28,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-10-29,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-11-15,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-11-17,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-11-21,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-11-26,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-11-28,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-12-02,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-12-11,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-12-15,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Banda,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-01-06,2024,01,2.4018650281,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-01-08,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-02-02,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-02-09,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-02-15,2024,02,0.1819333343,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-02-20,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-02-23,2024,02,0.0127223797,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-03-01,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-03-04,2024,03,18.7648500117,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-03-14,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-03-16,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-04-04,2024,04,6.77301e-05,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-04-10,2024,04,0.0854302032,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-04-14,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-04-18,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-04-23,2024,04,0.0022756215,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-04-28,2024,04,0.0073467922,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-04-30,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-02,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-14,2024,05,0.0189068618,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-15,2024,05,4.10724e-05,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-17,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-19,2024,05,5.04205e-05,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-20,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-21,2024,05,0.0003169312,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-22,2024,05,0.0008208795,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-05-24,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-06-02,2024,06,0.121677995,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-06-04,2024,06,0.0197832919,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-06-06,2024,06,2.1613715811,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-06-12,2024,06,0.0425846428,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-07-03,2024,07,50.6638530859,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-07-05,2024,07,4.0426811723,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-07-06,2024,07,14.2990588897,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-07-15,2024,07,7.7146718518,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-07-18,2024,07,0.2238807574,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-07-20,2024,07,0.0118452052,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-07-29,2024,07,0.3038534026,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-08-05,2024,08,9.145029391,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-08-29,2024,08,0.9290402867,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-09-08,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-09-10,2024,09,6.196939809,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-09-14,2024,09,0.3026738943,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-09-17,2024,09,19.1634012746,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-09-23,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-09-28,2024,09,18.5836476644,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-10-08,2024,10,0.013728209,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-10-10,2024,10,0.0003337626,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-10-15,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-10-24,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-06,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-07,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-12,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-15,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-16,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-17,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-19,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-26,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-12-02,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-12-11,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-12-28,2024,12,1.5676381598,NRSC VIC MODEL
Uttar Pradesh,Barabanki,2024-12-30,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-01-22,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-02-16,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-02-21,2024,02,0.0071468839,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-02-24,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-02-26,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-02-27,2024,02,4.25523e-05,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-03-01,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-03-21,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-03-29,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-03-31,2024,03,0.0001053152,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-04-04,2024,04,0.0195176373,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-04-08,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-04-13,2024,04,0.1088386358,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-04-21,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-04-26,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-05-15,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-06-13,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-06-20,2024,06,9.2483196767,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-06-21,2024,06,0.6894919549,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-06-24,2024,06,0.5962243218,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-07-07,2024,07,82.5923217446,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-07-15,2024,07,0.8635447864,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-07-17,2024,07,0.0161125509,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-07-25,2024,07,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-07-29,2024,07,0.1795066517,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-08-01,2024,08,7.1225871871,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-08-05,2024,08,0.900415508,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-08-08,2024,08,15.9740900475,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-08-10,2024,08,13.7308467094,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-08-20,2024,08,17.6326169544,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-08-22,2024,08,7.95184283,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-08-27,2024,08,3.5631330309,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-09-02,2024,09,2.9470399672,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-09-03,2024,09,3.8713524191,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-09-05,2024,09,8.7863937337,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-09-11,2024,09,35.1242234861,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-09-16,2024,09,0.0369884691,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-09-24,2024,09,0.0843501885,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-09-29,2024,09,0.5923100523,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-09-30,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-10-07,2024,10,-0.0007380002,NRSC VIC MODEL
Uttar Pradesh,Bareilly,2024-10-23,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-11-21,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-11-26,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-12-01,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-12-16,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-12-19,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-12-28,2024,12,0.090559828,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,2024-12-29,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-04,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-07,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-09,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-10,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-11,2024,01,0.0786707686,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-02-13,2024,02,0.0719513824,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-02-15,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-02-17,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-02-26,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-03-07,2024,03,0.0202957579,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-03-19,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-04-05,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-04-07,2024,04,0.0173951418,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-04-11,2024,04,0.0185641818,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-04-14,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-05-06,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-05-08,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-05-31,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-06-17,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-06-18,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-06-25,2024,06,3.7715232454,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-06-26,2024,06,0.0707787666,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-07-04,2024,07,4.370794568,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-07-18,2024,07,3.518214378,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-07-23,2024,07,12.0507689567,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-07-26,2024,07,8.9670526312,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-07-28,2024,07,1.7223943482,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-08-13,2024,08,2.7484926905,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-08-16,2024,08,17.4762511308,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-08-17,2024,08,11.5209582529,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-08-18,2024,08,17.0285579456,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-08-19,2024,08,19.7198298013,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-08-20,2024,08,16.0384289782,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-08-23,2024,08,7.3501421269,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-09-11,2024,09,16.72524624,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-09-15,2024,09,1.1731895702,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-09-25,2024,09,3.219602725,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-10-06,2024,10,-0.0078818612,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-10-08,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-10-09,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-10-14,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-10-17,2024,10,0.1577401246,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-10-18,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-10-24,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-11-04,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-11-11,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-11-19,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-11-24,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-11-25,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-12-03,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-12-11,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-12-12,2024,12,0.0164875525,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-12-14,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-12-16,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-12-21,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Baghpat,2024-12-28,2024,12,36.1768666935,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-01-06,2024,01,0.2205679628,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-01-09,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-01-22,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-01-27,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-02,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-05,2024,02,6.057289416,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-06,2024,02,1.02407e-05,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-09,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-14,2024,02,0.0461417761,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-15,2024,02,0.0308303251,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-19,2024,02,0.0204120911,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-02-23,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-03-07,2024,03,0.023283324,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-03-19,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-04-06,2024,04,3.41028e-05,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-04-10,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-04-17,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-04-19,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-05-01,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Bahraich,2024-05-04,2024,05,0.0033452914,NRSC VIC MODEL
